8/11,Jackie YOUNG,Basketball - Women,76,1
8/07,Jacklyn LUU,Artistic Swimming - Team,21,2
8/08,Jackson COLLINS,Canoe Sprint - Men's Kayak Four 500m,104,2
8/03,Jacob DAWSON,Rowing - Men's Eight,202,1
8/09,Jacob SCHOPF,Canoe Sprint - Men's Kayak Double 500m,103,1
8/08,Jacob SCHOPF,Canoe Sprint - Men's Kayak Four 500m,104,1
8/03,Jacob van de KERKHOF,Rowing - Men's Eight,202,2
8/01,Jacqueline DUBROVICH,Fencing - Women's Foil Team,155,1
7/30,Jade BARBOSA,Artistic Gymnastics - Women's Team,19,3
8/03,Jade CAREY,Artistic Gymnastics - Women's Vault,15,3
7/30,Jade CAREY,Artistic Gymnastics - Women's Team,19,1
8/11,Jade MELBOURNE,Basketball - Women,76,3
8/10,Jaedyn SHAW,Football - Women,161,1
8/09,JAESCHKE,Volleyball - Men,298,3
7/29,Jagger EATON,Skateboarding - Men's Street,231,2
8/07,Jaime CZARKOWSKI,Artistic Swimming - Team,21,2
8/03,Jake JARMAN,Artistic Gymnastics - Men's Floor Exercise,7,3
8/10,Jakob INGEBRIGTSEN,Athletics - Men's 5000m,27,1
8/09,Jakob SCHUBERT,Sport Climbing - Men's Boulder & Lead,236,3
8/02,Jakub JURKA,Fencing - Men's Epee Team,157,3
7/30,James GUY,Swimming - Men's 4 x 200m Freestyle Relay,272,1
8/07,James MORIARTY,Cycling Track - Men's Team Pursuit,125,1
8/03,James RUDKIN,Rowing - Men's Eight,202,1
8/01,Jamie PERKINS,Swimming - Women's 4 x 200m Freestyle Relay,255,1
8/05,Jan DRIESSEN,Basketball 3x3 - Men,77,1
8/03,Jan van der BIJ,Rowing - Men's Eight,202,2
8/11,Janelle SALAUN,Basketball - Women,76,2
8/09,Janina MINGE,Football - Women,161,3
8/10,Janja GARNBRET,Sport Climbing - Women's Boulder & Lead,234,1
8/06,Janjaem SUWANNAPHENG,Boxing - Women's 66kg,92,3
8/11,Jannik KOHLBACHER,Handball - Men,164,2
8/10,JANUSZ,Volleyball - Men,298,2
8/08,Jarmanpreet SINGH,Hockey - Men,166,3
8/10,Jasmine CAMACHO-QUINN,Athletics - Women's 100m Hurdles,54,3
8/08,Jasmine MOORE,Athletics - Women's Long Jump,58,3
8/03,Jasmine MOORE,Athletics - Women's Triple Jump,59,3
8/04,Jasmine PAOLINI,Tennis - Women's Doubles,291,1
8/08,Javier IBANEZ DIAZ,Boxing - Men's 57kg,82,3
8/11,Javier RODRIGUEZ,Handball - Men,164,3
8/10,Jayson TATUM,Basketball - Men,75,1
7/30,Jazmin FELIX-HOTHAM,Rugby Sevens - Women,204,1
7/29,Jean-Charles VALLADONT,Archery - Men's Team,3,2
8/08,Jean-Paul DANNEBERG,Hockey - Men,166,2
8/09,Jean-Philippe MATETA,Football - Men,160,2
7/31,Jean-Philippe PATRICE,Fencing - Men's Sabre Team,159,3
7/27,Jean Pascal BARRAQUE,Rugby Sevens - Men,203,1
7/30,Jean Pierre BROL CARDENAS,Shooting - Trap Men,219,3
8/09,Jean van der WESTHUYZEN,Canoe Sprint - Men's Kayak Double 500m,103,3
7/27,Jefferson-Lee JOSEPH,Rugby Sevens - Men,203,1
8/06,Jeffrey HOOGLAND,Cycling Track - Men's Team Sprint,122,1
8/07,Jemima MONTAG,Athletics - Marathon Race Walk Relay Mixed,330,3
8/01,Jemima MONTAG,Athletics - Women's 20km Race Walk,65,3
8/09,JENDRYK,Volleyball - Men,298,3
8/10,Jenna NIGHSWONGER,Football - Women,161,1
8/04,Jenna STRAUCH,Swimming - Women's 4 x 100m Medley Relay,256,2
8/07,Jennifer VALENTE,Cycling Track - Women's Team Pursuit,131,1
8/11,Jennifer VALENTE,Cycling Track - Women's Omnium,132,1
7/28,Jenny RISSVEDS,Cycling Mountain Bike - Women's Cross-country,117,3
8/03,JEON Eunhye,Fencing - Women's Sabre Team,156,2
8/03,JEON Hayoung,Fencing - Women's Sabre Team,156,2
7/28,JEON Hunyoung,Archery - Women's Team,4,1
8/10,JEON Jihee,Table Tennis - Women's Team,279,3
8/02,JEONG Na Eun,Badminton - Mixed Doubles,74,2
7/27,Jeremaia MATANA,Rugby Sevens - Men,203,2
8/09,Jeremiah AZU,Athletics - Men's 4 x 100m Relay,43,3
8/11,Jerko MARINIC KRAGIC,Water Polo - Men,300,2
8/09,Jerome BLAKE,Athletics - Men's 4 x 100m Relay,43,1
7/27,Jerry TUWAI,Rugby Sevens - Men,203,2
8/02,Jess MORRISON,Rowing - Women's Pair,189,3
7/28,Jessica FOX,Canoe Slalom - Women's Kayak Single,97,1
7/31,Jessica FOX,Canoe Slalom - Women's Canoe Single,99,1
8/10,Jessica HULL,Athletics - Women's 1500m,49,2
8/10,Jessica PILZ,Sport Climbing - Women's Boulder & Lead,234,3
8/07,Jessica ROBERTS,Cycling Track - Women's Team Pursuit,131,3
8/03,Jessica SEVICK,Rowing - Women's Eight,201,2
8/03,Jessica von BREDOW-WERNDL,Equestrian - Dressage Team,144,1
8/04,Jessica von BREDOW-WERNDL,Equestrian - Dressage Individual,145,1
8/11,Jewell LOYD,Basketball - Women,76,1
8/10,JHENIFFER,Football - Women,161,2
8/08,JI Bowen,Canoe Sprint - Men's Canoe Double 500m,106,1
8/03,JIA Yi Fan,Badminton - Women's Doubles,73,1
8/05,JIANG Yiting,Shooting - Skeet Mixed Team,229,3
8/08,Jip JANSSEN,Hockey - Men,166,1
8/02,Jiri BERAN,Fencing - Men's Epee Team,157,3
8/10,Jo-Ane van DYK,Athletics - Women's Javelin Throw,63,2
7/31,JO Jin Mi,Diving - Women's Synchronised 10m Platform,137,2
8/03,Joan-Benjamin GABA,Judo - Mixed Team,182,1
7/29,Joan-Benjamin GABA,Judo - Men -73 kg,177,2
8/08,Joan Antoni MORENO,Canoe Sprint - Men's Canoe Double 500m,106,3
8/09,Joan GARCIA,Football - Men,160,1
8/03,Jodie WILLIAMS,Athletics - 4 x 400m Relay Mixed,68,3
8/10,Jodie WILLIAMS,Athletics - Women's 4 x 400m Relay,67,3
8/03,Joe KOVACS,Athletics - Men's Shot Put,37,2
8/10,Joel EMBIID,Basketball - Men,75,1
8/08,Joep de MOL,Hockey - Men,166,1
8/09,Johann LEPENANT,Football - Men,160,2
8/05,Johanne DEFAY,Surfing - Women,239,3
8/11,Johannes GOLLA,Handball - Men,164,2
8/08,Johannes GROSSE,Hockey - Men,166,2
8/03,John PEERS,Tennis - Men's Doubles,290,1
8/11,Johnny HOOPER,Water Polo - Men,300,3
7/27,Joji NASOVA,Rugby Sevens - Men,203,2
8/09,Jon PACHECO,Football - Men,160,1
8/08,Jonas de GEUS,Hockey - Men,166,1
8/10,Jonatan HELLVIG,Beach Volleyball - Men,79,1
8/07,Jonathan MILAN,Cycling Track - Men's Team Pursuit,125,3
8/09,Joosje BURG,Hockey - Women,167,1
8/09,Jordan Alejandro DIAZ FORTUN,Athletics - Men's Triple Jump,36,1
7/30,Jordan CHILES,Artistic Gymnastics - Women's Team,19,1
7/27,Jordan SEPHO,Rugby Sevens - Men,203,1
8/11,Jorge MAQUEDA,Handball - Men,164,3
8/09,Joris CHOTARD,Football - Men,160,2
8/02,Joris DAUDET,Cycling BMX Racing - Men,115,1
7/30,Jorja MILLER,Rugby Sevens - Women,204,1
8/08,Jorrit Jan Willem CROON,Hockey - Men,166,1
7/31,Jose TORRES GIL,Cycling BMX Freestyle - Men's Park,113,1
8/10,Josef DOSTAL,Canoe Sprint - Men's Kayak Single 1000m,102,1
8/05,Joseph CLARKE,Canoe Slalom - Men's Kayak Cross,100,2
8/02,Joseph STOCKDALE,Equestrian - Jumping Team,146,1
8/06,Joseph TRUMAN,Cycling Track - Men's Team Sprint,122,2
7/27,Joseva TALACOLO,Rugby Sevens - Men,203,2
8/06,Josh KERR,Athletics - Men's 1500m,26,2
8/03,Josh LIENDO,Swimming - Men's 100m Butterfly,267,2
8/02,Joshua CHEPTEGEI,Athletics - Men's 10.000m,28,1
8/03,Joshua YONG,Swimming - Mixed 4 x 100m Medley Relay,274,3
8/07,Josie KNIGHT,Cycling Track - Women's Team Pursuit,131,3
8/11,Josip VRLIC,Water Polo - Men,300,2
8/10,JOUFFROY,Volleyball - Men,298,1
8/10,Jrue HOLIDAY,Basketball - Men,75,1
8/02,Juan Manuel CELAYA HERNANDEZ,Diving - Men's Synchronised 3m Springboard,140,2
8/09,Juan MIRANDA,Football - Men,160,1
8/05,Juana CAMILION,Basketball 3x3 - Women,78,2
8/09,Juana CASTELLARO MORELLO,Hockey - Women,167,3
8/09,Juanlu SANCHEZ,Football - Men,160,1
8/10,Judith FORCA ARIZA,Water Polo - Women,301,1
8/09,Jule BRAND,Football - Women,161,3
8/09,Jule Marie HAKE,Canoe Sprint - Women's Kayak Double 500m,108,3
8/08,Jule Marie HAKE,Canoe Sprint - Women's Kayak Four 500m,109,2
8/05,Jules RAMBAUT,Basketball 3x3 - Men,77,2
7/30,Julia SOARES,Artistic Gymnastics - Women's Team,19,3
8/10,Julia SZEREMETA,Boxing - Women's 57kg,90,2
8/11,Julian KOESTER,Handball - Men,164,2
7/31,Julie DERRON,Triathlon - Women's Individual,295,2
8/03,Julien ALFRED,Athletics - Women's 100m,45,1
8/06,Julien ALFRED,Athletics - Women's 200m,46,2
8/02,Julien EPAILLARD,Equestrian - Jumping Team,146,3
8/04,Julien MERTINE,Fencing - Men's Foil Team,158,3
8/09,Julieta JANKUNAS,Hockey - Women,167,3
8/03,JUNG Yerin,Judo - Mixed Team,182,3
8/11,Juri KNORR,Handball - Men,164,2
8/08,Justen BLOK,Hockey - Men,166,1
8/01,Justin BEST,Rowing - Men's Four,194,1
8/11,Justus FISCHER,Handball - Men,164,2
8/08,Justus WEIGAND,Hockey - Men,166,2
8/10,KACZMAREK,Volleyball - Men,298,2
8/11,KAGAMI Yuka,Wrestling - Women's Freestyle 76kg,323,1
8/11,Kahleah COPPER,Basketball - Women,76,1
8/11,Kai HAEFNER,Handball - Men,164,2
7/30,Kai TAYLOR,Swimming - Men's 4 x 200m Freestyle Relay,272,3
7/27,Kai TAYLOR,Swimming - Men's 4 x 100m Freestyle Relay,271,2
7/27,Kaminieli RASAKU,Rugby Sevens - Men,203,2
7/28,KANO Koki,Fencing - Men's Epee Individual,151,1
8/02,KANO Koki,Fencing - Men's Epee Team,157,2
8/10,Kari BRATTSET DALE,Handball - Women,165,1
7/29,Karim Florent LAGHOUAG,Equestrian - Eventing Team,142,2
8/02,Karl COOK,Equestrian - Jumping Team,146,2
8/09,Karlos May NASAR,Weightlifting - Men's 89kg,309,1
8/03,Karolien FLORIJN,Rowing - Women's Single Sculls,195,1
8/09,Karsten WARHOLM,Athletics - Men's 400m Hurdles,32,2
8/03,Kasia GRUCHALLA-WESIERSKI,Rowing - Women's Eight,201,2
7/27,Kassidy COOK,Diving - Women's Synchronised 3m Springboard,136,2
8/09,Katarina JOHNSON-THOMPSON,Athletics - Women's Heptathlon,64,2
8/04,Kate DOUGLASS,Swimming - Women's 4 x 100m Medley Relay,256,1
8/01,Kate DOUGLASS,Swimming - Women's 200m Breaststroke,249,1
8/03,Kate DOUGLASS,Swimming - Women's 200m Individual Medley,252,2
7/27,Kate DOUGLASS,Swimming - Women's 4 x 100m Freestyle Relay,254,2
8/10,Kate SHORTMAN,Artistic Swimming - Duet,20,2
8/02,Katerina SINIAKOVA,Tennis - Mixed Doubles,292,1
8/04,Katharine BERKOFF,Swimming - Women's 4 x 100m Medley Relay,256,1
7/30,Katharine BERKOFF,Swimming - Women's 100m Backstroke,246,3
8/09,Kathrin HENDRICH,Football - Women,161,3
8/10,Kathrine HEINDAHL,Handball - Women,165,3
7/29,Katie GRIMES,Swimming - Women's 400m Individual Medley,253,2
7/31,Katie LEDECKY,Swimming - Women's 1500m Freestyle,245,1
7/27,Katie LEDECKY,Swimming - Women's 400m Freestyle,243,3
8/01,Katie LEDECKY,Swimming - Women's 4 x 200m Freestyle Relay,255,2
8/03,Katie LEDECKY,Swimming - Women's 800m Freestyle,244,1
8/07,Katie MOON,Athletics - Women's Pole Vault,57,2
8/10,Katie VINCENT,Canoe Sprint - Women's Canoe Single 200m,110,1
8/09,Katie VINCENT,Canoe Sprint - Women's Canoe Double 500m,111,3
8/10,Katrine LUNDE,Handball - Women,165,1
8/05,Katy MARCHANT,Cycling Track - Women's Team Sprint,128,1
8/11,Kauldi ODRIOZOLA,Handball - Men,164,3
8/05,Kauli VAAST,Surfing - Men,238,1
7/29,KAYA Kazuma,Artistic Gymnastics - Men's Team,13,1
7/30,Kayla CANETT,Rugby Sevens - Women,204,3
8/03,Kaylee McKEOWN,Swimming - Women's 200m Individual Medley,252,3
8/04,Kaylee McKEOWN,Swimming - Women's 4 x 100m Medley Relay,256,2
8/03,Kaylee McKEOWN,Swimming - Mixed 4 x 100m Medley Relay,274,3
8/02,Kaylee McKEOWN,Swimming - Women's 200m Backstroke,247,1
7/30,Kaylee McKEOWN,Swimming - Women's 100m Backstroke,246,1
8/04,Kaylia NEMOUR,Artistic Gymnastics - Women's Uneven Bars,16,1
8/03,Kaylyn BROWN,Athletics - 4 x 400m Relay Mixed,68,2
8/10,Kaylyn BROWN,Athletics - Women's 4 x 400m Relay,67,1
8/07,Keana HUNTER,Artistic Swimming - Team,21,2
8/07,Keegan PALMER,Skateboarding - Men's Park,233,1
8/05,Keely HODGKINSON,Athletics - Women's 800m,48,1
8/10,Keesja GOFERS,Water Polo - Women,301,2
8/07,Kell O'BRIEN,Cycling Track - Men's Team Pursuit,125,1
8/06,Kellie HARRINGTON,Boxing - Women's 60kg,91,1
8/11,Kelsey PLUM,Basketball - Women,76,1
8/10,Kendall ELLIS,Athletics - Women's 4 x 400m Relay,67,1
8/11,Kennedy Alexis BLADES,Wrestling - Women's Freestyle 76kg,323,2
8/08,Kenneth BEDNAREK,Athletics - Men's 200m,23,2
8/07,Kenneth ROOKS,Athletics - Men's 3000m Steeplechase,30,2
8/02,Kent FARRINGTON,Equestrian - Jumping Team,146,2
8/10,KEROLIN,Football - Women,161,2
8/01,Kerri WILLIAMS,Rowing - Women's Four,193,3
8/03,Ketleyn QUADROS,Judo - Mixed Team,182,3
7/27,KEUM Jihyeon,Shooting - 10m Air Rifle Mixed Team,227,2
8/10,Kevin DURANT,Basketball - Men,75,1
8/02,Kevin STAUT,Equestrian - Jumping Team,146,3
7/30,Keyara WARDLEY,Rugby Sevens - Women,204,2
7/30,Kieran BIRD,Swimming - Men's 4 x 200m Freestyle Relay,272,1
7/31,Kieran Darren David REILLY,Cycling BMX Freestyle - Men's Park,113,2
7/30,Kieran SMITH,Swimming - Men's 4 x 200m Freestyle Relay,272,2
8/01,KIKUCHI Komaki,Fencing - Women's Foil Team,155,3
8/09,Kiliann SILDILLIA,Football - Men,160,2
8/03,KIM Hayun,Judo - Mixed Team,182,3
8/02,KIM Hayun,Judo - Women +78 kg,174,3
7/29,KIM Je Deok,Archery - Men's Team,3,1
8/03,KIM Jisu,Judo - Mixed Team,182,3
7/30,KIM Kum Yong,Table Tennis - Mixed Doubles,277,2
8/06,KIM Mi Rae,Diving - Women's 10m Platform,135,3
7/31,KIM Mi Rae,Diving - Women's Synchronised 10m Platform,137,2
8/03,KIM Minjong,Judo - Mixed Team,182,3
8/02,KIM Minjong,Judo - Men +100 kg,181,2
8/02,KIM Won Ho,Badminton - Mixed Doubles,74,2
8/03,KIM Won Jin,Judo - Mixed Team,182,3
8/02,KIM Woojin,Archery - Mixed Team,5,1
8/04,KIM Woojin,Archery - Men's Individual,1,1
7/29,KIM Woojin,Archery - Men's Team,3,1
7/27,KIM Woomin,Swimming - Men's 400m Freestyle,260,3
7/28,KIM Yeji,Shooting - 10m Air Pistol Women,223,2
8/08,KIM Yujin,Taekwondo - Women -57kg,285,1
8/05,Kimberley WOODS,Canoe Slalom - Women's Kayak Cross,101,3
7/28,Kimberley WOODS,Canoe Slalom - Women's Kayak Single,97,3
8/04,Kishane THOMPSON,Athletics - Men's 100m,22,2
8/10,KITAGUCHI Haruka,Athletics - Women's Javelin Throw,63,1
7/29,KITAJIMA Ryuzo,Equestrian - Eventing Team,142,3
8/10,Kittylynn JOUSTRA,Water Polo - Women,301,3
8/11,KIYOOKA Kotaro,Wrestling - Men's Freestyle 65kg,325,1
8/09,Klara BUEHL,Football - Women,161,3
7/28,Klaudia ZWOLINSKA,Canoe Slalom - Women's Kayak Single,97,2
8/10,KOCHANOWSKI,Volleyball - Men,298,2
8/08,Koen BIJEN,Hockey - Men,166,1
7/31,Koen METSEMAKERS,Rowing - Men's Quadruple Sculls,200,1
8/02,KOMATA Akira,Fencing - Men's Epee Team,157,2
7/27,KONG Man Wai Vivian,Fencing - Women's Epee Individual,148,1
8/01,KONG Yaqi,Swimming - Women's 4 x 200m Freestyle Relay,255,3
8/11,Konstantin KHARKOV,Water Polo - Men,300,2
8/10,Korbin ALBERT,Football - Women,161,1
7/30,Krissy SCURFIELD,Rugby Sevens - Women,204,2
8/04,Kristen FAULKNER,Cycling Road - Women's Road Race,119,1
8/07,Kristen FAULKNER,Cycling Track - Women's Team Pursuit,131,1
8/03,Kristen KIT,Rowing - Women's Eight,201,2
7/30,Kristi KIRSHE,Rugby Sevens - Women,204,3
8/09,Kristian KARLSSON,Table Tennis - Men's Team,278,2
8/10,Kristina JOERGENSEN,Handball - Women,165,3
8/09,Kristina TEACHOUT,Taekwondo - Women -67kg,286,3
8/03,Kristina WALKER,Rowing - Women's Eight,201,2
8/10,Kristine BREISTOEL,Handball - Women,165,1
8/03,Kristof MILAK,Swimming - Men's 100m Butterfly,267,1
7/31,Kristof MILAK,Swimming - Men's 200m Butterfly,268,2
8/09,Kristof RASOVSZKY,Marathon Swimming - Men's 10km,184,1
8/11,Kristy WALLACE,Basketball - Women,76,3
7/31,Krisztian RABB,Fencing - Men's Sabre Team,159,2
8/05,Kunlavut VITIDSARN,Badminton - Men's Singles,70,2
8/08,KUO Hsing-Chun,Weightlifting - Women's 59kg,303,3
8/10,KUREK,Volleyball - Men,298,2
8/07,KUSAKA Nao,Wrestling - Men's Greco-Roman 77kg,314,1
8/03,Kyle CHALMERS,Swimming - Mixed 4 x 100m Medley Relay,274,3
7/27,Kyle CHALMERS,Swimming - Men's 4 x 100m Freestyle Relay,271,2
7/31,Kyle CHALMERS,Swimming - Men's 100m Freestyle,258,2
8/10,Kyle Douglas DAKE,Wrestling - Men's Freestyle 74kg,326,3
8/02,Kylie MASSE,Swimming - Women's 200m Backstroke,247,3
7/31,Laila YOUSSIFOU,Rowing - Women's Quadruple Sculls,199,2
8/08,Lalit Kumar UPADHYAY,Hockey - Men,166,3
8/01,Lani PALLISTER,Swimming - Women's 4 x 200m Freestyle Relay,255,1
8/09,Lara CASAS,Hockey - Women,167,3
8/08,Lara VADLAU,Sailing - Mixed Dinghy,213,1
8/03,Larissa PIMENTA,Judo - Mixed Team,182,3
7/28,Larissa PIMENTA,Judo - Women -52 kg,169,3
8/08,Lars BALK,Hockey - Men,166,1
8/11,LARSON,Volleyball - Women,299,2
7/31,Lasha BEKAURI,Judo - Men -90 kg,179,1
8/04,Lasha GURULI,Boxing - Men's 63.5kg,83,3
8/10,Lasha TALAKHADZE,Weightlifting - Men's +102kg,311,1
8/11,Lasse ANDERSSON,Handball - Men,164,1
8/05,Lasse LUEHRS,Triathlon - Mixed Relay,297,1
8/10,Laura AARTS,Water Polo - Women,301,3
7/29,Laura COLLETT,Equestrian - Eventing Team,142,1
7/29,Laura COLLETT,Equestrian - Eventing Individual,143,3
8/10,Laura ESTER RAMOS,Water Polo - Women,301,1
7/30,Laura FAZLIU,Judo - Women -63 kg,171,3
8/10,Laura FLIPPES,Handball - Women,165,2
8/09,Laura FREIGANG,Football - Women,161,3
8/10,Laura GLAUSER,Handball - Women,165,2
8/02,Laura KRAUT,Equestrian - Jumping Team,146,2
8/05,Laura LINDEMANN,Triathlon - Mixed Relay,297,1
8/09,Laura NUNNINK,Hockey - Women,167,1
8/10,Laura PARIS,Rhythmic Gymnastics - Group All-Around,188,3
8/10,LAUREN,Football - Women,161,2
7/30,Lauren DOYLE,Rugby Sevens - Women,204,3
7/31,Lauren HENRY,Rowing - Women's Quadruple Sculls,199,1
8/03,Lauren IRWIN,Rowing - Women's Eight,201,3
8/11,Lauren JACKSON,Basketball - Women,76,3
8/01,Lauren SCRUGGS,Fencing - Women's Foil Team,155,1
7/28,Lauren SCRUGGS,Fencing - Women's Foil Individual,149,2
8/08,Lauriane NOLOT,Sailing - Women's Kite,210,2
8/03,Laviai NIELSEN,Athletics - 4 x 400m Relay Mixed,68,3
8/10,Laviai NIELSEN,Athletics - Women's 4 x 400m Relay,67,3
8/09,Lazizbek MULLOJONOV,Boxing - Men's 92kg,86,1
8/10,LE GOFF,Volleyball - Men,298,1
8/05,Lea FRIEDRICH,Cycling Track - Women's Team Sprint,128,3
8/11,Lea FRIEDRICH,Cycling Track - Women's Sprint,129,2
8/09,Lea SCHUELLER,Football - Women,161,3
8/10,LeBron JAMES,Basketball - Men,75,1
8/10,Lee Bhekempilo EPPIE,Athletics - Men's 4 x 400m Relay,44,2
8/10,LEE Dabin,Taekwondo - Women +67kg,287,3
8/10,LEE Eunhye,Table Tennis - Women's Team,279,3
8/03,LEE Hyekyeong,Judo - Mixed Team,182,3
8/03,LEE Joonhwan,Judo - Mixed Team,182,3
7/30,LEE Joonhwan,Judo - Men -81 kg,178,3
8/01,Lee KIEFER,Fencing - Women's Foil Team,155,1
7/28,Lee KIEFER,Fencing - Women's Foil Individual,149,1
8/03,LEE Meng Yuan,Shooting - Skeet Men,220,3
8/04,LEE Wooseok,Archery - Men's Individual,1,3
7/29,LEE Wooseok,Archery - Men's Team,3,1
8/04,LEE Yang,Badminton - Men's Doubles,72,1
8/06,Leigh HOFFMAN,Cycling Track - Men's Team Sprint,122,3
8/11,Leila LACAN,Basketball - Women,76,2
8/10,Lena GRANDVEAU,Handball - Women,165,2
8/07,Lena STOJKOVIC,Taekwondo - Women -49kg,284,3
7/31,Lennart van LIEROP,Rowing - Men's Quadruple Sculls,200,1
7/31,Leo BERGERE,Triathlon - Men's Individual,296,3
8/03,Leo NEUGEBAUER,Athletics - Men's Decathlon,41,2
8/10,LEON,Volleyball - Men,298,2
7/31,Leon MARCHAND,Swimming - Men's 200m Breaststroke,266,1
7/28,Leon MARCHAND,Swimming - Men's 400m Individual Medley,270,1
8/02,Leon MARCHAND,Swimming - Men's 200m Individual Medley,269,1
7/31,Leon MARCHAND,Swimming - Men's 200m Butterfly,268,1
8/04,Leon MARCHAND,Swimming - Men's 4 x 100m Medley Relay,273,3
7/27,Leonardo DEPLANO,Swimming - Men's 4 x 100m Freestyle Relay,271,3
8/03,Leonardo GONCALVES,Judo - Mixed Team,182,3
7/31,Leonie MENZEL,Rowing - Women's Quadruple Sculls,199,3
8/08,Letsile TEBOGO,Athletics - Men's 200m,23,1
8/10,Letsile TEBOGO,Athletics - Men's 4 x 400m Relay,44,2
8/10,Leungo SCOTCH,Athletics - Men's 4 x 400m Relay,44,2
8/03,Lewis DAVEY,Athletics - 4 x 400m Relay Mixed,68,3
8/06,Lewis RICHARDSON,Boxing - Men's 71kg,84,3
8/01,LI Bingjie,Swimming - Women's 4 x 200m Freestyle Relay,255,3
8/07,LI Fabin,Weightlifting - Men's 61kg,307,1
8/09,LI Hong,Hockey - Women,167,2
7/28,LI Jiaman,Archery - Women's Team,4,2
8/10,LI Qian,Boxing - Women's 75kg,93,1
8/11,LI Wenwen,Weightlifting - Women's +81kg,306,1
8/05,LI Yuehong,Shooting - 25m Rapid Fire Pistol Men,218,1
8/01,Liam CORRIGAN,Rowing - Men's Four,194,1
7/29,LIAN Junjie,Diving - Men's Synchronised 10m Platform,141,1
8/04,LIANG Wei Keng,Badminton - Men's Doubles,72,2
8/08,LIANG Yushuai,Taekwondo - Men -68kg,281,3
8/10,Lieke KLAVER,Athletics - Women's 4 x 400m Relay,67,2
8/03,Lieke KLAVER,Athletics - 4 x 400m Relay Mixed,68,1
8/10,Lieke ROGGE,Water Polo - Women,301,3
8/04,Lilly KING,Swimming - Women's 4 x 100m Medley Relay,256,1
8/07,Lilou LLUIS VALETTE,Artistic Swimming - Team,21,3
8/07,Lily WILLIAMS,Cycling Track - Women's Team Pursuit,131,1
7/30,LIM Jonghoon,Table Tennis - Mixed Doubles,277,3
8/03,LIM Sihyeon,Archery - Women's Individual,2,1
8/02,LIM Sihyeon,Archery - Mixed Team,5,1
7/28,LIM Sihyeon,Archery - Women's Team,4,1
8/10,LIN Xiyu Janet,Golf - Women's Individual Stroke Play,163,3
8/10,LIN Yu Ting,Boxing - Women's 57kg,90,1
8/10,Lina NIELSEN,Athletics - Women's 4 x 400m Relay,67,3
8/03,Lindon VICTOR,Athletics - Men's Decathlon,41,3
8/10,Lindsey HORAN,Football - Women,161,1
8/07,Line Flem HOEST,Sailing - Women's Dinghy,211,3
8/10,Line HAUGSTED,Handball - Women,165,3
8/03,Lisa BARBELIN,Archery - Women's Individual,2,3
8/09,Lisa CARRINGTON,Canoe Sprint - Women's Kayak Double 500m,108,1
8/10,Lisa CARRINGTON,Canoe Sprint - Women's Kayak Single 500m,107,1
8/08,Lisa CARRINGTON,Canoe Sprint - Women's Kayak Four 500m,109,1
8/09,Lisa MAYER,Athletics - Women's 4 x 100m Relay,66,3
8/09,Lisa POST,Hockey - Women,167,1
8/05,Lisa TERTSCH,Triathlon - Mixed Relay,297,1
8/09,Lisa van BELLE,Cycling Track - Women's Madison,133,3
8/10,Lisanne de WITTE,Athletics - Women's 4 x 400m Relay,67,2
8/08,LIU Hao,Canoe Sprint - Men's Canoe Double 500m,106,1
8/10,LIU Huanhua,Weightlifting - Men's 102kg,310,1
8/03,LIU Sheng Shu,Badminton - Women's Doubles,73,2
8/04,LIU Yang,Artistic Gymnastics - Men's Rings,9,1
7/29,LIU Yang,Artistic Gymnastics - Men's Team,13,2
8/01,LIU Yaxin,Swimming - Women's 4 x 200m Freestyle Relay,255,3
8/01,LIU Yukun,Shooting - 50m Rifle 3 Positions Men,216,1
8/09,Liudmyla LUZAN,Canoe Sprint - Women's Canoe Double 500m,111,2
8/01,Logan ULLRICH,Rowing - Men's Four,194,2
8/09,Loic BADE,Football - Men,160,2
7/31,Lois TOULSON,Diving - Women's Synchronised 10m Platform,137,3
7/31,Lola ANDERSON,Rowing - Women's Quadruple Sculls,199,1
8/10,Lola MOOLHUIJZEN,Water Polo - Women,301,3
8/10,LOMACZ,Volleyball - Men,298,2
8/02,LONG Daoyi,Diving - Men's Synchronised 3m Springboard,140,1
8/09,Loren Berto ALFONSO DOMINGUEZ,Boxing - Men's 92kg,86,2
8/11,Loren FATOVIC,Water Polo - Men,300,2
8/10,LORENA,Football - Women,161,2
8/10,LORENNE,Volleyball - Women,299,3
8/03,Lorenzo MUSETTI,Tennis - Men's Singles,288,3
7/27,Lorenzo ZAZZERI,Swimming - Men's 4 x 100m Freestyle Relay,271,3
7/30,Lorrane OLIVEIRA,Artistic Gymnastics - Women's Team,19,3
8/04,Lotte KOPECKY,Cycling Road - Women's Road Race,119,3
8/10,LOUATI,Volleyball - Men,298,1
8/09,Louie HINCHLIFFE,Athletics - Men's 4 x 100m Relay,43,3
8/10,Louise VINTER BURGAARD,Handball - Women,165,3
8/08,Lovisa KARLSSON,Sailing - Mixed Dinghy,213,3
8/05,Lowri THOMAS,Cycling Track - Women's Team Sprint,128,1
8/11,LUBIAN,Volleyball - Women,299,1
7/31,Luca CHIUMENTO,Rowing - Men's Quadruple Sculls,200,2
8/11,Luca CUPIDO,Water Polo - Men,300,3
7/31,Luca RAMBALDI,Rowing - Men's Quadruple Sculls,200,2
8/11,Luca WITZKE,Handball - Men,164,2
